addressmapping,energy,episode_length,episode_return,episodes,err_rate,latency,pagepolicy,ras,rcd,refi,rp,rrd,steps,steps_per_second
2,34.39323425,1,16.015175,79,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,79,148.22433473513092
2,34.39323425,1,16.015175,80,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,80,87.31766420318517
2,34.39323425,1,16.015175,81,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,81,2.1963904096856206
2,34.39323425,1,16.015175,82,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,82,133.2667365678518
2,34.39323425,1,16.015175,83,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,83,145.7114469341671
2,34.39323425,1,16.015175,84,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,84,148.62877391920622
2,34.39323425,1,16.015175,85,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,85,149.1414145005867
2,34.39323425,1,16.015175,86,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,86,148.7130903417955
2,34.39323425,1,16.015175,87,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,87,149.59888718479152
2,34.39323425,1,16.015175,88,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,88,147.33916464678398
2,34.39323425,1,16.015175,89,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,89,150.05380652547223
2,34.39323425,1,16.015175,90,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,90,81.89440799750078
2,34.39323425,1,16.015175,91,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,91,2.2005341968343775
2,34.39323425,1,16.015175,92,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,92,135.02137522534125
2,34.39323425,1,16.015175,93,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,93,147.73357754217886
2,34.39323425,1,16.015175,94,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,94,147.03442473532917
2,34.39323425,1,16.015175,95,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,95,147.7387812610074
2,34.39323425,1,16.015175,96,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,96,147.3961203261175
2,34.39323425,1,16.015175,97,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,97,147.6295800922178
2,34.39323425,1,16.015175,98,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,98,149.0089526786983
2,34.39323425,1,16.015175,99,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,99,149.08840152134505
2,34.39323425,1,16.015175,100,3.0394199999999998e-05,256.066,0,27,16,285480,14,6,100,80.07300356999676
